codice;codice_linea;denominazione;ubicazione;comune;codice_zona;quartiere;geopoint
70025;856;MUSEO MARCONI;VIA PORRETTANA 68;PONTECCHIO MARCONI;581;FUORI BOLOGNA;44.431392, 11.269627
70026;92;MUSEO MARCONI;VIA PORRETTANA FR 68;PONTECCHIO MARCONI;581;FUORI BOLOGNA;44.431371, 11.269789
70026;826;MUSEO MARCONI;VIA PORRETTANA FR 68;PONTECCHIO MARCONI;581;FUORI BOLOGNA;44.431371, 11.269789
70029;856;PONTECCHIO POSTA;VIA PORRETTANA 78/A;PONTECCHIO MARCONI;581;FUORI BOLOGNA;44.428335, 11.268993
70033;826;PONTECCHIO SCUOLE;VIA PORRETTANA 88;PONTECCHIO MARCONI;581;FUORI BOLOGNA;44.424609, 11.265784
70034;92;PONTECCHIO SCUOLE;VIA PORRETTANA 145;PONTECCHIO MARCONI;581;FUORI BOLOGNA;44.42478, 11.266205
70037;826;BORGHETTI;VIA PORRETTANA 94/5;BORGHETTI;581;FUORI BOLOGNA;44.418692, 11.260405
70038;856;BORGHETTI;VIA PORRETTANA 239;BORGHETTI;581;FUORI BOLOGNA;44.418446, 11.260584
70041;856;SASSO M. STELLA;VIA PORRETTANA 102/2;SASSO MARCONI;581;FUORI BOLOGNA;44.414554, 11.258462
70042;826;SASSO M. STELLA;VIA PORRETTANA FR 104;SASSO MARCONI;581;FUORI BOLOGNA;44.413523, 11.258209
70046;856;TRIPOLI;VIA PORRETTANA 307;SASSO MARCONI;582;FUORI BOLOGNA;44.409015, 11.254933
70049;687;SASSO M. CA` VECCHIA;VIA PORRETTANA 126;SASSO MARCONI;582;FUORI BOLOGNA;44.406075, 11.25153
70049;826;SASSO M. CA` VECCHIA;VIA PORRETTANA 126;SASSO MARCONI;582;FUORI BOLOGNA;44.406075, 11.25153
70049;856;SASSO M. CA` VECCHIA;VIA PORRETTANA 126;SASSO MARCONI;582;FUORI BOLOGNA;44.406075, 11.25153
70050;856;SASSO M. CA` VECCHIA;VIA PORRETTANA FR 126;SASSO MARCONI;582;FUORI BOLOGNA;44.406622, 11.252066
70050;826;SASSO M. CA` VECCHIA;VIA PORRETTANA FR 126;SASSO MARCONI;582;FUORI BOLOGNA;44.406622, 11.252066
70050;706;SASSO M. CA` VECCHIA;VIA PORRETTANA FR 126;SASSO MARCONI;582;FUORI BOLOGNA;44.406622, 11.252066
70054;687;PALAZZO ARMI;VIA PORRETTANA FR PL 1486;SASSO MARCONI;582;FUORI BOLOGNA;44.402812, 11.249446
70069;827;SASSO M. CERVETTA;VIA KENNEDY 22;SASSO MARCONI;582;FUORI BOLOGNA;44.397134, 11.247935
70069;706;SASSO M. CERVETTA;VIA KENNEDY 22;SASSO MARCONI;582;FUORI BOLOGNA;44.397134, 11.247935
70069;826;SASSO M. CERVETTA;VIA KENNEDY 22;SASSO MARCONI;582;FUORI BOLOGNA;44.397134, 11.247935
70070;856;SASSO M. CERVETTA;VIA KENNEDY 7;SASSO MARCONI;582;FUORI BOLOGNA;44.397742, 11.248171
70073;827;SASSO M. MERCATO;VIA KENNEDY FR 65;SASSO MARCONI;582;FUORI BOLOGNA;44.39326, 11.246694
70073;826;SASSO M. MERCATO;VIA KENNEDY FR 65;SASSO MARCONI;582;FUORI BOLOGNA;44.39326, 11.246694
70076;92;SASSO M. KENNEDY;VIA KENNEDY FR P.L. 12;SASSO MARCONI;582;FUORI BOLOGNA;44.394862, 11.247672
70078;856;SASSO MARCONI TERMINAL;VIA KENNEDY PIAZZALE TERMINAL;SASSO MARCONI;582;FUORI BOLOGNA;44.392477, 11.246714
70080;827;SASSO M. CONSORZIO;VIA PONTE ALBANO;SASSO MARCONI;582;FUORI BOLOGNA;44.39813, 11.249919
70082;706;FONTANA;VIA FONTANA 31;FONTANA;582;FUORI BOLOGNA;44.386106, 11.238774
70082;92;FONTANA;VIA FONTANA 31;FONTANA;582;FUORI BOLOGNA;44.386106, 11.238774
70084;706;FONTANA SCUOLE;VIA FONTANA (LATO SCUOLA);FONTANA;582;FUORI BOLOGNA;44.383635, 11.236697
70089;92;PAGANINO;VIA PORRETTANA FR 549;SASSO MARCONI;582;FUORI BOLOGNA;44.379659, 11.231926
70090;706;PAGANINO;VIA PORRETTANA FR 284;SASSO MARCONI;582;FUORI BOLOGNA;44.378814, 11.231366
70097;92;LAMA DI RENO CASA GRANDE;VIA PORRETTANA NORD FR 66/A;LAMA DI RENO;582;FUORI BOLOGNA;44.368647, 11.21489
70105;92;MARZABOTTO;PIAZZA MARTIRI DELLE FOSSE ARDEATINE 1;MARZABOTTO;582;FUORI BOLOGNA;44.341637, 11.204288
70108;716;MARZABOTTO STAZIONE;ANGOLO PIAZZALE SCHOOL;MARZABOTTO;582;FUORI BOLOGNA;44.340569, 11.206419
70109;706;PIAN DI VENOLA BASSA;VIA PORRETTANA SUD 22;MARZABOTTO;582;FUORI BOLOGNA;44.334228, 11.192571
70110;706;PIAN DI VENOLA BASSA;VIA PORRETTANA SUD 21;PIAN DI VENOLA;582;FUORI BOLOGNA;44.334571, 11.194403
70110;92;PIAN DI VENOLA BASSA;VIA PORRETTANA SUD 21;PIAN DI VENOLA;582;FUORI BOLOGNA;44.334571, 11.194403
70113;716;PIAN DI VENOLA;VIA PORRETTANA SUD 10M PRIMA INT. VIA LO;PIAN DI VENOLA;582;FUORI BOLOGNA;44.332688, 11.187898
70113;746;PIAN DI VENOLA;VIA PORRETTANA SUD 10M PRIMA INT. VIA LO;PIAN DI VENOLA;582;FUORI BOLOGNA;44.332688, 11.187898
70113;706;PIAN DI VENOLA;VIA PORRETTANA SUD 10M PRIMA INT. VIA LO;PIAN DI VENOLA;582;FUORI BOLOGNA;44.332688, 11.187898
70117;706;CASA LEANDRI;VIA PORRETTANA SUD FR 79;MARZABOTTO;582;FUORI BOLOGNA;44.325412, 11.183765
70125;706;PIOPPE DI SALVARO;VIA PORRETTANA SUD 138;MARZABOTTO;569;FUORI BOLOGNA;44.313477, 11.164225
70138;706;CALVENZANO;VIA PORRETTANA ANG. CHIESA;CALVENZANO;569;FUORI BOLOGNA;44.302588, 11.143491
70158;737;VERGATO TERMINAL;PIAZZA GIOVANNI XXIII 31;VERGATO;569;FUORI BOLOGNA;44.281749, 11.11337
70158;829;VERGATO TERMINAL;PIAZZA GIOVANNI XXIII 31;VERGATO;569;FUORI BOLOGNA;44.281749, 11.11337
70500;846;PALAZZINA;VIA DELLA COSTITUZIONE 569;VERGATO;569;FUORI BOLOGNA;44.287027, 11.112268
70501;806;VERGATO OSPEDALE CIVILE;VIA NAZIONALE BV RIMENBRANZE;VERGATO;569;FUORI BOLOGNA;44.280278, 11.110147
70501;746;VERGATO OSPEDALE CIVILE;VIA NAZIONALE BV RIMENBRANZE;VERGATO;569;FUORI BOLOGNA;44.280278, 11.110147
70501;829;VERGATO OSPEDALE CIVILE;VIA NAZIONALE BV RIMENBRANZE;VERGATO;569;FUORI BOLOGNA;44.280278, 11.110147
70502;846;VERGATO OSPEDALE CIVILE;VIA BORTOLOTTI 2;VERGATO;569;FUORI BOLOGNA;44.280781, 11.110704
70505;808;VERGATO ZONA INDUSTRIALE;VIA NAZIONALE FR 16;VERGATO;569;FUORI BOLOGNA;44.277453, 11.111061
70506;746;VERGATO ZONA INDUSTRIALE;VIA NAZIONALE 28/1;VERGATO;569;FUORI BOLOGNA;44.277559, 11.111127
70509;806;CARBONA INA CASA;VIA NAZIONALE 1;VERGATO;570;FUORI BOLOGNA;44.259846, 11.10602
70509;737;CARBONA INA CASA;VIA NAZIONALE 1;VERGATO;570;FUORI BOLOGNA;44.259846, 11.10602
70510;746;CARBONA INA CASA;VIA NAZIONALE FR 1;VERGATO;570;FUORI BOLOGNA;44.260048, 11.106278
70510;808;CARBONA INA CASA;VIA NAZIONALE FR 1;VERGATO;570;FUORI BOLOGNA;44.260048, 11.106278
70510;829;CARBONA INA CASA;VIA NAZIONALE FR 1;VERGATO;570;FUORI BOLOGNA;44.260048, 11.106278
70513;806;CARBONA;VIA NAZIONALE 37;VERGATO;570;FUORI BOLOGNA;44.254761, 11.10297
70513;746;CARBONA;VIA NAZIONALE 37;VERGATO;570;FUORI BOLOGNA;44.254761, 11.10297
70513;808;CARBONA;VIA NAZIONALE 37;VERGATO;570;FUORI BOLOGNA;44.254761, 11.10297
70514;737;CARBONA;VIA NAZIONALE 5;VERGATO;570;FUORI BOLOGNA;44.254696, 11.103106
70517;829;CARBONCINA;VIA NAZIONALE 34/6;VERGATO;570;FUORI BOLOGNA;44.250316, 11.097
70518;806;CARBONCINA;VIA NAZIONALE 36/B;VERGATO;570;FUORI BOLOGNA;44.250616, 11.097299
70533;808;LISSANO;VIA NAZIONALE KM. 49+000;VERGATO;570;FUORI BOLOGNA;44.235225, 11.069441
70534;808;LISSANO;VIA NAZIONALE KM. 49+000;VERGATO;570;FUORI BOLOGNA;44.235779, 11.069686
70534;829;LISSANO;VIA NAZIONALE KM. 49+000;VERGATO;570;FUORI BOLOGNA;44.235779, 11.069686
70538;808;RIOLA VECCHIA;VIA NAZIONALE FR 130/11;VERGATO;570;FUORI BOLOGNA;44.231905, 11.065881
70538;737;RIOLA VECCHIA;VIA NAZIONALE FR 130/11;VERGATO;570;FUORI BOLOGNA;44.231905, 11.065881
70538;829;RIOLA VECCHIA;VIA NAZIONALE FR 130/11;VERGATO;570;FUORI BOLOGNA;44.231905, 11.065881
70541;737;RIOLA PASSAGGIO A LIVELLO;VIA PORRETTANA 159;GRIZZANA MORANDI;570;FUORI BOLOGNA;44.230721, 11.056136
70541;808;RIOLA PASSAGGIO A LIVELLO;VIA PORRETTANA 159;GRIZZANA MORANDI;570;FUORI BOLOGNA;44.230721, 11.056136
70541;746;RIOLA PASSAGGIO A LIVELLO;VIA PORRETTANA 159;GRIZZANA MORANDI;570;FUORI BOLOGNA;44.230721, 11.056136
70542;747;RIOLA PASSAGGIO A LIVELLO;VIA NAZIONALE FR 175;GRIZZANA MORANDI;570;FUORI BOLOGNA;44.230226, 11.056619
70542;808;RIOLA PASSAGGIO A LIVELLO;VIA NAZIONALE FR 175;GRIZZANA MORANDI;570;FUORI BOLOGNA;44.230226, 11.056619
70545;746;RIOLA STAZIONE;VIA NAZIONALE 67;VERGATO;570;FUORI BOLOGNA;44.230693, 11.054695
70546;747;RIOLA STAZIONE;VIA NAZIONALE FR 115;VERGATO;570;FUORI BOLOGNA;44.230689, 11.054908
70546;806;RIOLA STAZIONE;VIA NAZIONALE FR 115;VERGATO;570;FUORI BOLOGNA;44.230689, 11.054908
70549;737;MARANO BIVIO AFFRICO;VIA PORRETTANA 1;GAGGIO MONTANO;570;FUORI BOLOGNA;44.228585, 11.040223
70550;806;MARANO BIVIO AFFRICO;VIA PORRETTANA 87;GAGGIO MONTANO;570;FUORI BOLOGNA;44.228282, 11.040024
70550;747;MARANO BIVIO AFFRICO;VIA PORRETTANA 87;GAGGIO MONTANO;570;FUORI BOLOGNA;44.228282, 11.040024
70550;746;MARANO BIVIO AFFRICO;VIA PORRETTANA 87;GAGGIO MONTANO;570;FUORI BOLOGNA;44.228282, 11.040024
70553;737;MARANO BIVIO BELVEDERE;VIA PORRETTANA 126;GAGGIO MONTANO;570;FUORI BOLOGNA;44.22685, 11.036557
70562;746;PONTE VAINA;VIA PORRETTANA FR 5;GAGGIO MONTANO;570;FUORI BOLOGNA;44.216872, 11.026586
70565;746;MOLINACCIO DI SOTTO;VIA PORRETTANA FR 46;GAGGIO MONTANO;570;FUORI BOLOGNA;44.212573, 11.024273
70566;747;MOLINACCIO DI SOTTO;VIA PORRETTANA 54;GAGGIO MONTANO;570;FUORI BOLOGNA;44.211942, 11.024327
70569;746;MOLINACCIO DI SOTTO BIVIO;VIA PORRETTANA FR 68;GAGGIO MONTANO;570;FUORI BOLOGNA;44.208406, 11.021151
70569;747;MOLINACCIO DI SOTTO BIVIO;VIA PORRETTANA FR 68;GAGGIO MONTANO;570;FUORI BOLOGNA;44.208406, 11.021151
70570;747;MOLINACCIO DI SOTTO BIVIO;VIA PORRETTANA 68;GAGGIO MONTANO;570;FUORI BOLOGNA;44.208342, 11.021199
70571;746;SERRAZANETTI;VIA PORRETTANA 30 METRI DOPO FR. CIV 154;GAGGIO MONTANO;570;FUORI BOLOGNA;44.205986, 11.016463
70572;746;SERRAZANETTI;VIA PORRETTANA CIV 154;GAGGIO MONTANO;570;FUORI BOLOGNA;44.206024, 11.016877
70573;746;CASALINO;VIA PORRETTANA FR 182;GAGGIO MONTANO;570;FUORI BOLOGNA;44.203861, 11.013925
70573;747;CASALINO;VIA PORRETTANA FR 182;GAGGIO MONTANO;570;FUORI BOLOGNA;44.203861, 11.013925
70578;746;CASALINO CASA CANTONIERA;VIA PORRETTANA 73;GAGGIO MONTANO;570;FUORI BOLOGNA;44.198331, 11.007404
70585;747;SILLA KENNEDY;VIA KENNEDY 61;GAGGIO MONTANO;573;FUORI BOLOGNA;44.180397, 10.980573
70589;756;SILLA DOPOLAVORO;VIA 1` MAGGIO 161;SILLA;573;FUORI BOLOGNA;44.177739, 10.97862
70590;756;SILLA DOPOLAVORO;VIA 1` MAGGIO FR 167;SILLA;573;FUORI BOLOGNA;44.178171, 10.978647
70590;776;SILLA DOPOLAVORO;VIA 1` MAGGIO FR 167;SILLA;573;FUORI BOLOGNA;44.178171, 10.978647
70590;757;SILLA DOPOLAVORO;VIA 1` MAGGIO FR 167;SILLA;573;FUORI BOLOGNA;44.178171, 10.978647
70593;746;CASA FONTANA;VIA 1` MAGGIO 117;CORVELLA;573;FUORI BOLOGNA;44.172761, 10.975977
70593;757;CASA FONTANA;VIA 1` MAGGIO 117;CORVELLA;573;FUORI BOLOGNA;44.172761, 10.975977
70593;756;CASA FONTANA;VIA 1` MAGGIO 117;CORVELLA;573;FUORI BOLOGNA;44.172761, 10.975977
70594;776;CASA FONTANA;VIA 1` MAGGIO 88/B;CORVELLA;573;FUORI BOLOGNA;44.172669, 10.976124
70597;746;PUCCIGA;VIA 1` MAGGIO 67;CORVELLA;573;FUORI BOLOGNA;44.169566, 10.975444
70598;756;PUCCIGA;VIA 1` MAGGIO FR 75;CORVELLA;573;FUORI BOLOGNA;44.169731, 10.975788
70598;776;PUCCIGA;VIA 1` MAGGIO FR 75;CORVELLA;573;FUORI BOLOGNA;44.169731, 10.975788
70598;747;PUCCIGA;VIA 1` MAGGIO FR 75;CORVELLA;573;FUORI BOLOGNA;44.169731, 10.975788
70598;757;PUCCIGA;VIA 1` MAGGIO FR 75;CORVELLA;573;FUORI BOLOGNA;44.169731, 10.975788
70600;;PORRETTA OSPEDALE;VIA ZAGNONI INTERNO PARCHEGGIO OSPEDALE;PORRETTA TERME;573;FUORI BOLOGNA;44.163607, 10.969117
70601;746;PORRETTA PESA PUBBLICA;VIA 1` MAGGIO 5;CORVELLA;573;FUORI BOLOGNA;44.165623, 10.971248
70601;757;PORRETTA PESA PUBBLICA;VIA 1` MAGGIO 5;CORVELLA;573;FUORI BOLOGNA;44.165623, 10.971248
70601;747;PORRETTA PESA PUBBLICA;VIA 1` MAGGIO 5;CORVELLA;573;FUORI BOLOGNA;44.165623, 10.971248
70601;776;PORRETTA PESA PUBBLICA;VIA 1` MAGGIO 5;CORVELLA;573;FUORI BOLOGNA;44.165623, 10.971248
70602;756;PORRETTA PESA PUBBLICA;VIA 1` MAGGIO 2;CORVELLA;573;FUORI BOLOGNA;44.165566, 10.971409
70602;776;PORRETTA PESA PUBBLICA;VIA 1` MAGGIO 2;CORVELLA;573;FUORI BOLOGNA;44.165566, 10.971409
70605;776;PORRETTA COLLEGIO ALBERGA;VIA MAZZINI FR 208;PORRETTA TERME;573;FUORI BOLOGNA;44.160445, 10.972839
70606;776;PORRETTA COLLEGIO ALBERGA;VIA PRIMO MAGGIO INGRESSO PIAZZA SMERALD;PORRETTA TERME;573;FUORI BOLOGNA;44.160599, 10.972794
70614;770;PORRETTA VITTORIO VENETO;PIAZZA VITTORIO VENETO 10;PORRETTA TERME;573;FUORI BOLOGNA;44.155635, 10.976105
70703;768;PORRETTA ROMA;VIA ROMA 16;PORRETTA TERME;573;FUORI BOLOGNA;44.153636, 10.977201
70704;768;PORRETTA ROMA;VIA ROMA FR 24;PORRETTA TERME;573;FUORI BOLOGNA;44.153433, 10.977457
70705;767;PORRETTA - LE TERME;VIA ROMA FR HOTEL SANTOLI;PORRETTA TERME;573;FUORI BOLOGNA;44.151467, 10.980755
70705;768;PORRETTA - LE TERME;VIA ROMA FR HOTEL SANTOLI;PORRETTA TERME;573;FUORI BOLOGNA;44.151467, 10.980755
70706;797;PORRETTA - LE TERME;VIA ROMA LATO HOTEL SANTOLI;PORRETTA TERME;573;FUORI BOLOGNA;44.151548, 10.980808
70706;768;PORRETTA - LE TERME;VIA ROMA LATO HOTEL SANTOLI;PORRETTA TERME;573;FUORI BOLOGNA;44.151548, 10.980808
70709;797;CASA GARDELLA;VIA ROMA 12;GRANAGLIONE;573;FUORI BOLOGNA;44.147256, 10.983252
